epoch,step,training_cardinality_error,training_loss,training_loss_bbox,training_loss_ce,training_loss_giou,validation_cardinality_error,validation_loss,validation_loss_bbox,validation_loss_ce,validation_loss_giou
129,1419,0.75,0.5725437998771667,0.017953120172023773,0.07835891097784042,0.20220965147018433,,,,,
129,1420,0.5,0.46385282278060913,0.01690995693206787,0.04312979057431221,0.16808661818504333,,,,,
129,1421,0.25,0.3699033856391907,0.012421490624547005,0.04242962971329689,0.1326831430196762,,,,,
129,1422,1.0,0.6061913967132568,0.01393532007932663,0.08048924058675766,0.22801277041435242,,,,,
129,1423,0.75,0.4033542275428772,0.009611047804355621,0.14085674285888672,0.10722111910581589,,,,,
129,1424,2.25,0.644873857498169,0.009264098480343819,0.13606639206409454,0.23124349117279053,,,,,
129,1425,0.75,0.3752205967903137,0.01058977097272873,0.07744242250919342,0.12241467088460922,,,,,
129,1426,1.25,0.6111295223236084,0.013846898451447487,0.2425595223903656,0.14966773986816406,,,,,
129,1427,0.25,0.3595125675201416,0.009982242248952389,0.021370232105255127,0.14411556720733643,,,,,
129,1428,0.0,0.44042736291885376,0.011285840533673763,0.07145959138870239,0.15626928210258484,,,,,
129,1429,1.5,0.6440642476081848,0.018348142504692078,0.19437643885612488,0.17897355556488037,,,,,
129,1429,,,,,,1.1818181276321411,2.1348021030426025,0.07451827824115753,0.5419155359268188,0.6101474165916443
130,1430,0.5,0.4068986773490906,0.0109036760404706,0.061258137226104736,0.145561084151268,,,,,
130,1431,1.0,0.4164590537548065,0.015482371672987938,0.03838527575135231,0.15033096075057983,,,,,
130,1432,0.25,0.3959796130657196,0.009889033623039722,0.14008784294128418,0.1032233014702797,,,,,
130,1433,0.25,0.38315582275390625,0.010413371957838535,0.11874818056821823,0.10617039352655411,,,,,
130,1434,0.5,0.7391928434371948,0.012041022069752216,0.05049118027091026,0.314248263835907,,,,,
130,1435,0.25,0.3862547278404236,0.00994427315890789,0.036655958741903305,0.149938702583313,,,,,
130,1436,0.5,0.7412277460098267,0.017974495887756348,0.031579285860061646,0.30988797545433044,,,,,
130,1437,0.5,0.292608380317688,0.010522330179810524,0.02819708175957203,0.10589982569217682,,,,,
130,1438,0.75,0.5724267959594727,0.010195545852184296,0.21038976311683655,0.1555296629667282,,,,,
130,1439,0.0,0.28068363666534424,0.010800539515912533,0.0232095830142498,0.1017356738448143,,,,,
130,1440,0.0,0.3044425845146179,0.009277827106416225,0.10627296566963196,0.07589024305343628,,,,,
130,1440,,,,,,0.9545454382896423,2.1301026344299316,0.0757078304886818,0.525390625,0.6130862832069397
131,1441,2.5,0.880646288394928,0.015770915895700455,0.08927308768033981,0.3562593162059784,,,,,
131,1442,0.5,0.4759933352470398,0.008693283423781395,0.09623885154724121,0.16814403235912323,,,,,
131,1443,0.5,0.5038917064666748,0.009576834738254547,0.0571150965988636,0.1994462013244629,,,,,
131,1444,0.25,0.5602778792381287,0.014306074939668179,0.036048728972673416,0.22634939849376678,,,,,
131,1445,0.25,0.468722403049469,0.010247224941849709,0.043919097632169724,0.1867835968732834,,,,,
131,1446,0.25,0.6060868501663208,0.022093018516898155,0.15002474188804626,0.1727984994649887,,,,,
131,1447,0.25,0.4818078577518463,0.010518210940063,0.05156182870268822,0.1888274848461151,,,,,
131,1448,0.5,0.8544024229049683,0.023634398356080055,0.06374037265777588,0.33624503016471863,,,,,
131,1449,1.0,0.8516747951507568,0.0164447370916605,0.17188964784145355,0.29878073930740356,,,,,
131,1450,0.25,0.24284178018569946,0.007824737578630447,0.04089060425758362,0.08141374588012695,,,,,
131,1451,0.0,0.4570184350013733,0.009058613330125809,0.03201497346162796,0.1898551881313324,,,,,
131,1451,,,,,,1.3636363744735718,2.1906397342681885,0.0809871032834053,0.5384661555290222,0.6236191391944885
132,1452,0.25,0.3116513192653656,0.008390592411160469,0.099955253303051,0.0848715528845787,,,,,
132,1453,0.5,0.3086298704147339,0.008568509481847286,0.054398201406002045,0.10569455474615097,,,,,
132,1454,0.0,0.31154826283454895,0.009189478121697903,0.047249097377061844,0.10917588323354721,,,,,
132,1455,1.0,0.8304413557052612,0.015508957207202911,0.1223130077123642,0.31529176235198975,,,,,
132,1456,0.75,0.5556556582450867,0.010846289806067944,0.049958616495132446,0.22573280334472656,,,,,
132,1457,1.0,0.37053531408309937,0.007784462533891201,0.0848446860909462,0.12338416278362274,,,,,
132,1458,0.25,0.35319623351097107,0.010324660688638687,0.02670893259346485,0.13743199408054352,,,,,
132,1459,0.5,0.44022753834724426,0.012140143662691116,0.05800655856728554,0.16076013445854187,,,,,
132,1460,0.25,0.3604936897754669,0.009934394620358944,0.030870242044329643,0.13997574150562286,,,,,
132,1461,0.0,0.445306658744812,0.011256678961217403,0.019526712596416473,0.18474827706813812,,,,,
132,1462,0.0,0.38212841749191284,0.012113001197576523,0.01207868754863739,0.15474236011505127,,,,,
132,1462,,,,,,1.079545497894287,2.169271945953369,0.07775194942951202,0.538180410861969,0.6211658120155334
133,1463,0.5,0.29224711656570435,0.011926020495593548,0.03699444979429245,0.09781128168106079,,,,,
133,1464,0.75,0.35222363471984863,0.009753962978720665,0.09123127162456512,0.10611127316951752,,,,,
133,1465,2.0,0.5337770581245422,0.008443573489785194,0.132035031914711,0.1797620803117752,,,,,
133,1466,1.25,0.42802193760871887,0.01165423821657896,0.09411394596099854,0.13781839609146118,,,,,
133,1467,0.25,0.2533241808414459,0.009696346707642078,0.057110901921987534,0.07386577129364014,,,,,
133,1468,0.25,0.4900551736354828,0.011829844675958157,0.059393126517534256,0.18575641512870789,,,,,
133,1469,0.75,0.7207385301589966,0.015303371474146843,0.28501561284065247,0.17960304021835327,,,,,
133,1470,0.25,0.49633023142814636,0.00978663470596075,0.0325632207095623,0.20741692185401917,,,,,
133,1471,0.25,0.47508448362350464,0.01059524156153202,0.045593686401844025,0.18825729191303253,,,,,
133,1472,0.0,0.2695758044719696,0.008981573395431042,0.02736215852200985,0.09865289181470871,,,,,
133,1473,1.0,0.42824429273605347,0.017009839415550232,0.04854362830519676,0.14732572436332703,,,,,
133,1473,,,,,,1.170454502105713,2.103846549987793,0.07483569532632828,0.5130151510238647,0.6083261966705322
134,1474,0.25,0.3347896933555603,0.006585945840924978,0.03727683424949646,0.13229157030582428,,,,,
134,1475,1.75,0.5414411425590515,0.014160091057419777,0.14522504806518555,0.16270782053470612,,,,,
134,1476,0.25,0.9772982597351074,0.02375056967139244,0.1189659982919693,0.369789719581604,,,,,
134,1477,2.75,0.8759582042694092,0.015164953656494617,0.09635040163993835,0.35189151763916016,,,,,
134,1478,0.5,0.27367040514945984,0.00886819139122963,0.03102332539856434,0.0991530567407608,,,,,
134,1479,0.0,0.3531721234321594,0.01205673348158598,0.008671034127473831,0.1421087086200714,,,,,
134,1480,0.75,0.5889028310775757,0.008765953592956066,0.11542528122663498,0.2148238718509674,,,,,
134,1481,0.25,0.5363555550575256,0.012028764002025127,0.1655687838792801,0.15532147884368896,,,,,
134,1482,1.0,0.5101948976516724,0.014244258403778076,0.07878826558589935,0.1800926774740219,,,,,
134,1483,1.5,0.2606130540370941,0.009864353574812412,0.050231050699949265,0.08053012192249298,,,,,
134,1484,0.0,0.5148590803146362,0.014892833307385445,0.053142085671424866,0.19362643361091614,,,,,
134,1484,,,,,,1.1022727489471436,2.1443586349487305,0.07841960340738297,0.5133543610572815,0.6194531321525574
135,1485,0.5,0.315576434135437,0.01055933628231287,0.045584261417388916,0.10859774053096771,,,,,
135,1486,0.25,0.3587499260902405,0.009101398289203644,0.033414095640182495,0.13991442322731018,,,,,
135,1487,0.25,0.4425557255744934,0.01554425060749054,0.06691210716962814,0.14896118640899658,,,,,
135,1488,0.75,0.5644044876098633,0.01452197041362524,0.08837644755840302,0.2017091065645218,,,,,
135,1489,0.25,0.8146223425865173,0.011864465661346912,0.03529980033636093,0.3600001037120819,,,,,
135,1490,1.0,0.31930917501449585,0.010352132841944695,0.09163015335798264,0.0879591703414917,,,,,
135,1491,1.0,0.30653536319732666,0.011062107980251312,0.03522254154086113,0.10800113528966904,,,,,
135,1492,2.25,0.9668551683425903,0.017672840505838394,0.1127249225974083,0.3828830122947693,,,,,
135,1493,1.5,0.4061266779899597,0.009779495187103748,0.1086142286658287,0.12430749088525772,,,,,
135,1494,0.75,0.3557458817958832,0.007307903375476599,0.04505309462547302,0.13707663118839264,,,,,
135,1495,0.5,0.47774437069892883,0.007577917538583279,0.056642401963472366,0.19160619378089905,,,,,
135,1495,,,,,,1.045454502105713,2.1628036499023438,0.07814843207597733,0.5360389351844788,0.6180113554000854
136,1496,0.25,0.4255647659301758,0.008044768124818802,0.13161654770374298,0.12686219811439514,,,,,
136,1497,0.5,0.2531158924102783,0.006617128383368254,0.055672287940979004,0.08217897266149521,,,,,
136,1498,0.5,0.4442048668861389,0.010112508200109005,0.09262629598379135,0.15050801634788513,,,,,
136,1499,0.25,0.44427254796028137,0.009877350181341171,0.061640914529561996,0.16662244498729706,,,,,
136,1500,1.0,0.5765982270240784,0.006481490097939968,0.04919528216123581,0.24749775230884552,,,,,
136,1501,0.5,0.3943027853965759,0.011920232325792313,0.05347764492034912,0.14061199128627777,,,,,
136,1502,0.0,0.4690878093242645,0.012428194284439087,0.01798248291015625,0.19448217749595642,,,,,
136,1503,2.0,0.662354588508606,0.012302303686738014,0.09877996891736984,0.2510315477848053,,,,,
136,1504,0.75,0.3610568046569824,0.006323888897895813,0.0993102416396141,0.11506356298923492,,,,,
136,1505,0.25,0.23384025692939758,0.007633752189576626,0.07495828717947006,0.06035660207271576,,,,,
136,1506,0.5,0.2275576889514923,0.0020701587200164795,0.10861175507307053,0.054297566413879395,,,,,
136,1506,,,,,,1.0113636255264282,2.1639719009399414,0.07832325249910355,0.5324852466583252,0.6199352741241455
137,1507,0.0,0.5442430377006531,0.011385783553123474,0.05128557235002518,0.21801427006721497,,,,,
137,1508,0.5,0.5404764413833618,0.008134780451655388,0.19562438130378723,0.15208905935287476,,,,,
137,1509,0.25,0.27843648195266724,0.007022699806839228,0.04415493458509445,0.09958402067422867,,,,,
137,1510,0.25,0.3169069290161133,0.009747771546244621,0.04797593131661415,0.11009607464075089,,,,,
137,1511,0.25,0.268661230802536,0.008152834139764309,0.0292085912078619,0.09934423118829727,,,,,
137,1512,0.5,0.5735368132591248,0.014341793954372406,0.09051574021577835,0.2056560516357422,,,,,
137,1513,0.0,0.5344396233558655,0.008063383400440216,0.06861911714076996,0.21275179088115692,,,,,
137,1514,1.0,0.80024653673172,0.013654700480401516,0.09803205728530884,0.31697049736976624,,,,,
137,1515,0.0,0.2670055329799652,0.01400474738329649,0.034701235592365265,0.08114027976989746,,,,,
137,1516,0.5,0.417834997177124,0.00958695262670517,0.03284814581274986,0.1685260385274887,,,,,
137,1517,0.0,0.45718029141426086,0.01765255443751812,0.03496240824460983,0.16697755455970764,,,,,
137,1517,,,,,,1.0340908765792847,2.1114377975463867,0.07722949981689453,0.5334748029708862,0.5959076881408691
138,1518,0.0,0.6158472299575806,0.013830498792231083,0.05978349223732948,0.24345561861991882,,,,,
138,1519,0.0,0.47673702239990234,0.012756622396409512,0.03168017789721489,0.19063685834407806,,,,,
138,1520,0.25,0.4371700584888458,0.01099298894405365,0.07159428298473358,0.155305415391922,,,,,
138,1521,1.25,0.38719165325164795,0.007061087992042303,0.1089734137058258,0.12145639955997467,,,,,
138,1522,2.75,0.43784135580062866,0.013125812634825706,0.09409601986408234,0.13905814290046692,,,,,
138,1523,2.25,1.037955641746521,0.013280551880598068,0.18652403354644775,0.3925144076347351,,,,,
138,1524,0.25,0.5664901733398438,0.011200221255421638,0.06439325958490372,0.2230478972196579,,,,,
138,1525,0.25,0.5843839049339294,0.0158868208527565,0.08244631439447403,0.21125175058841705,,,,,
138,1526,1.25,0.3285853862762451,0.008388223126530647,0.030996549874544144,0.1278238594532013,,,,,
138,1527,2.0,0.41277414560317993,0.008711472153663635,0.11325155943632126,0.12798261642456055,,,,,
138,1528,0.0,0.40860310196876526,0.014127790927886963,0.09665928035974503,0.12065243721008301,,,,,
138,1528,,,,,,1.3863636255264282,2.088466167449951,0.07926969975233078,0.4948056936264038,0.5986558794975281
139,1529,0.5,0.3779555559158325,0.011521290056407452,0.05505829304456711,0.1326454132795334,,,,,
139,1530,0.5,0.34482330083847046,0.009563427418470383,0.033107176423072815,0.13194948434829712,,,,,
139,1531,0.75,0.5246618986129761,0.00850360095500946,0.04864344745874405,0.21675023436546326,,,,,
139,1532,0.75,0.2561473250389099,0.01142958551645279,0.05543716996908188,0.07178111374378204,,,,,
139,1533,0.0,0.27768516540527344,0.010642205365002155,0.030821677297353745,0.0968262329697609,,,,,
139,1534,1.0,0.3617779314517975,0.011794349178671837,0.021384621039032936,0.14071078598499298,,,,,
139,1535,0.0,0.6874673366546631,0.024018744006752968,0.029769491404294968,0.26880204677581787,,,,,
139,1536,0.0,0.3037435710430145,0.009273038245737553,0.01315919030457735,0.12210959196090698,,,,,
139,1537,1.5,0.45211711525917053,0.006998117081820965,0.16302816569805145,0.12704917788505554,,,,,
139,1538,0.5,0.5672054290771484,0.013883816078305244,0.11394563317298889,0.19192035496234894,,,,,
139,1539,0.5,0.4386463761329651,0.011803023517131805,0.07650486379861832,0.15156319737434387,,,,,
139,1539,,,,,,1.0681818723678589,2.1944668292999268,0.08472723513841629,0.5585777759552002,0.6061264872550964
140,1540,0.0,0.393228143453598,0.01177788432687521,0.02750890888273716,0.15341490507125854,,,,,
140,1541,0.0,0.28413522243499756,0.012319141998887062,0.008657461032271385,0.10694102942943573,,,,,
140,1542,0.75,0.6757716536521912,0.01227820198982954,0.11353874206542969,0.2504209578037262,,,,,
140,1543,0.5,0.5974700450897217,0.008979571983218193,0.15826819837093353,0.19715197384357452,,,,,
140,1544,0.5,0.48912423849105835,0.0114413071423769,0.04658525437116623,0.19266623258590698,,,,,
140,1545,1.75,0.7053194046020508,0.009724206291139126,0.09215670824050903,0.2822708189487457,,,,,
140,1546,0.0,0.3868505358695984,0.012370813637971878,0.070229671895504,0.12738339602947235,,,,,
140,1547,1.75,0.8170732855796814,0.014539502561092377,0.1969224214553833,0.2737266719341278,,,,,
140,1548,0.75,0.5164286494255066,0.02128533087670803,0.11456059664487839,0.14772069454193115,,,,,
140,1549,0.25,0.17170490324497223,0.005314946174621582,0.051427774131298065,0.04685119912028313,,,,,
140,1550,0.5,0.29364001750946045,0.006215950474143028,0.030904246494174004,0.1158280074596405,,,,,
140,1550,,,,,,1.1363636255264282,2.1491506099700928,0.08149092644453049,0.5359208583831787,0.6028875112533569
141,1551,0.75,0.41799986362457275,0.010359203442931175,0.044841766357421875,0.16068103909492493,,,,,
141,1552,0.75,0.5116752982139587,0.010759648866951466,0.09760979562997818,0.1801336258649826,,,,,
141,1553,0.25,0.29016780853271484,0.009125170297920704,0.028150534257292747,0.1081957072019577,,,,,
141,1554,1.5,0.4578927457332611,0.01076184120029211,0.10893906652927399,0.14757223427295685,,,,,
141,1555,0.25,0.24567024409770966,0.0069343820214271545,0.0353822186589241,0.08780805766582489,,,,,
141,1556,0.25,0.5486193895339966,0.011795144528150558,0.05063415318727493,0.21950475871562958,,,,,
141,1557,0.25,0.4297892153263092,0.012518318369984627,0.036368340253829956,0.16541464626789093,,,,,
141,1558,0.25,0.2533651292324066,0.009107894264161587,0.04048849642276764,0.08366858214139938,,,,,
141,1559,0.0,0.49516060948371887,0.01796901226043701,0.08609533309936523,0.1596101075410843,,,,,
141,1560,1.0,0.5753892064094543,0.018654577434062958,0.061521079391241074,0.210297629237175,,,,,
141,1561,1.0,0.49405238032341003,0.006081819534301758,0.10526391863822937,0.17918968200683594,,,,,
141,1561,,,,,,1.0227272510528564,2.205389976501465,0.08071669936180115,0.5733158588409424,0.6142451763153076
142,1562,1.25,0.46401548385620117,0.01418220717459917,0.07856577634811401,0.15726932883262634,,,,,
142,1563,0.0,0.3828725218772888,0.013466015458106995,0.017101474106311798,0.14922048151493073,,,,,
142,1564,0.25,0.6393956542015076,0.011861423961818218,0.08639775961637497,0.24684539437294006,,,,,
142,1565,0.5,0.5500221252441406,0.012266594916582108,0.11738210171461105,0.18565353751182556,,,,,
142,1566,1.0,0.4188530445098877,0.005419835448265076,0.11772274971008301,0.13701556622982025,,,,,
142,1567,0.25,0.2985689043998718,0.009392949752509594,0.04340219497680664,0.10410098731517792,,,,,
142,1568,0.0,0.2403462678194046,0.007425541989505291,0.03738412633538246,0.0829172134399414,,,,,
142,1569,1.25,0.5703243017196655,0.009959526360034943,0.07274695485830307,0.22388985753059387,,,,,
142,1570,0.5,0.4235770106315613,0.010344642214477062,0.0246743131428957,0.17358975112438202,,,,,
142,1571,0.75,0.45211291313171387,0.015401914715766907,0.02577134408056736,0.17466600239276886,,,,,
142,1572,1.5,0.26680150628089905,0.010538380593061447,0.02832859382033348,0.09289050102233887,,,,,
142,1572,,,,,,1.0340908765792847,2.1325106620788574,0.08259058743715286,0.5179013013839722,0.6008281707763672
143,1573,0.0,0.2678850591182709,0.008039741776883602,0.066722571849823,0.0804818868637085,,,,,
143,1574,0.0,0.4208739697933197,0.010950802825391293,0.05504811927676201,0.15553592145442963,,,,,
143,1575,0.0,0.46677365899086,0.01635236293077469,0.012580479495227337,0.18621568381786346,,,,,
143,1576,0.75,0.3955303728580475,0.007678105030208826,0.02487923949956894,0.16613030433654785,,,,,
143,1577,0.0,0.4572622776031494,0.01126642432063818,0.025097107514739037,0.18791653215885162,,,,,
143,1578,0.75,0.3739284873008728,0.010971845127642155,0.07609660178422928,0.12148632854223251,,,,,
